comname,est_year,avg_depth,avg_bot_temp,avg_sur_temp,avg_lat,avg_lon
alewife,1975,92.44871220301658,6.9059533717359765,7.955478977903853,41.87895079795277,-69.96412685488642
alewife,1976,95.4636756183106,8.7892597819813,7.851450328001134,42.27627763444246,-69.7002049905015
alewife,1977,104.24366437062066,8.256137162689722,8.150628698066562,41.47433663795566,-70.115710201630293
alewife,1978,111.73265160545594,7.007189560462956,7.593918241567673,41.74670482022962,-70.30827531542332
alewife,1979,73.79814725866186,8.580686707706416,8.038665930647,41.18294847879075,-70.64883742534259
alewife,1980,71.69082783021662,9.202942766562451,5.406053403142945,40.984897283214124,-71.32599407520422
alewife,1981,77.7101964660685,8.913455979328027,8.848533907355174,41.18150293096751,-70.99418057422942
alewife,1982,81.09986214756947,8.000272875625367,8.194753617475019,41.483914421085004,-70.80734652394702
alewife,1983,81.45854040341578,8.001047579916676,8.89000873486787,41.318898623939916,-69.9594844424553
alewife,1984,67.43894894172465,8.560355098808401,8.957358443569522,41.16143913898855,-71.1846265830565
alewife,1985,77.96797815587388,8.241517976957875,8.914191106937217,41.48349186522279,-70.77471031306162
alewife,1986,126.47907870397776,7.7797741602184125,8.723109600679695,41.922063056934036,-69.58486808229861
alewife,1987,142.4492476571598,6.992947125915533,8.717476235749402,41.802395676141,-69.7605230613095
alewife,1988,115.99117793454322,8.001015236312123,7.6193509233381125,42.26973743653182,-69.6813767529828
alewife,1989,129.05866381276473,7.60179377148236,7.622550855163086,42.197286791971635,-69.34593995523915
alewife,1990,135.01357502184516,8.572128598605355,9.381943181411376,42.79868780256315,-68.53451267982209
alewife,1991,103.86911704448423,8.699420882914142,8.431194087942844,42.01156523702059,-69.9468248034724
alewife,1992,140.1817059832783,7.235386884472689,7.245511414166463,42.2184249199761,-68.90823612537531
alewife,1993,102.26059076128067,7.444626756991776,7.5259854725498,42.07383681589704,-69.67458243168383
alewife,1994,116.10823457958945,10.58733329781365,10.428584019254352,41.17273841173625,-69.94990806375665
alewife,1995,115.78855862090829,7.7450009546156835,9.201714097219417,42.32678449462033,-69.34166020213875
alewife,1996,99.29124608401725,7.378451507746503,8.886950627083053,41.20998962673795,-69.5668421678105
alewife,1997,107.86822627605312,8.916670550471359,8.546417178818091,41.937521054123025,-69.70041057408562
alewife,1998,102.53099763617607,7.5151946400170395,8.690605802318196,41.97524625255295,-69.66423747425927
alewife,1999,112.11067577891595,9.311118703774737,8.888733564003497,41.91777787297102,-69.2770419176223
alewife,2000,103.30685257613855,7.916591087913677,9.378297055672729,42.6567310685364,-69.26542039281006
alewife,2001,121.84617090506612,7.759914749298565,10.04034121659201,41.82455292520768,-69.0753474871139
alewife,2002,124.20500552908757,8.490991343279173,9.424346426430755,42.587431632076786,-68.92197731098547
alewife,2003,106.65097414227245,6.976618349252162,8.367262776755503,42.124187146958626,-69.85194770763428
